Date;Time;Williams;;;Money Flow Oscillator;
01/07/2021;11:00:00;-66;6666666666667;;-0;5
01/07/2021;12:00:00;-65;9889094269871;;-0;62
01/07/2021;13:00:00;-81;7005545286506;;-0;143
01/07/2021;14:00:00;-68;221811460259;;-0;12
01/07/2021;15:00:00;-47;1349353049908;;-0;7
01/07/2021;16:00:00;-44;362292051756;;-0;23
01/07/2021;17:00:00;-48;9833641404806;;-0;25
01/07/2021;19:00:00;-44;4906444906445;;-0;29
01/07/2021;20:00:00;-37;3737373737374;;-0;29
01/07/2021;21:00:00;-29;40404040404;;-0;23
01/07/2021;22:00:00;-44;1919191919192;;-0;22
01/07/2021;23:00:00;-49;2424242424242;;-0;25
02/07/2021;00:00:00;-46;2121212121212;;-0;26
02/07/2021;01:00:00;-35;6083086053412;;-0;4
02/07/2021;02:00:00;-44;3768996960486;;-0;43
02/07/2021;03:00:00;-38;3141762452107;;-0;24
02/07/2021;04:00:00;-16;7487684729064;;0;21
02/07/2021;05:00:00;-34;2767295597484;;0;21
02/07/2021;06:00:00;-28;2467532467532;;0;11
02/07/2021;07:00:00;-20;4545454545455;;0;15
02/07/2021;08:00:00;-5;93220338983051;;0;93
02/07/2021;09:00:00;-11;8236472945892;;0;288
02/07/2021;10:00:00;-8;5921052631579;;0;414
02/07/2021;11:00:00;-22;3684210526316;;0;373
02/07/2021;12:00:00;-5;49618320610687;;0;346
02/07/2021;13:00:00;-0;426136363636364;;0;359
02/07/2021;14:00:00;-1;93637621023513;;0;375
02/07/2021;15:00:00;-4;19485791610284;;0;376
02/07/2021;16:00:00;-6;25724217844728;;0;405
02/07/2021;17:00:00;-13;8957816377171;;0;393
04/07/2021;19:00:00;-8;6916426512968;;0;398
04/07/2021;20:00:00;-8;41949778434269;;0;403
04/07/2021;21:00:00;-10;752688172043;;0;401
04/07/2021;22:00:00;-13;4087237479806;;0;398
04/07/2021;23:00:00;-14;7208121827411;;0;399
05/07/2021;00:00:00;-24;1457858769932;;0;397
05/07/2021;01:00:00;-24;3961352657005;;0;378
05/07/2021;02:00:00;-31;6708229426434;;0;376
05/07/2021;03:00:00;-47;7815699658703;;0;375
05/07/2021;04:00:00;-79;8165137614679;;0;366
05/07/2021;05:00:00;-73;394495412844;;0;357
05/07/2021;06:00:00;-56;4220183486239;;0;343
05/07/2021;07:00:00;-40;2116402116402;;0;263
05/07/2021;08:00:00;-48;1481481481481;;0;329
05/07/2021;09:00:00;-31;3829787234043;;0;344
05/07/2021;10:00:00;-52;5423728813559;;0;304
05/07/2021;11:00:00;-33;3333333333333;;0;249
05/07/2021;12:00:00;-50;6329113924051;;0;222
05/07/2021;13:00:00;-52;5316455696203;;-0;9
05/07/2021;19:00:00;-15;8227848101266;;-0;74
05/07/2021;20:00:00;-7;55813953488372;;-0;68
05/07/2021;21:00:00;-16;6666666666667;;-0;48
05/07/2021;22:00:00;-62;1212121212121;;-0;78
05/07/2021;23:00:00;-97;5757575757576;;-0;104
06/07/2021;00:00:00;-90;1162790697674;;-0;117
06/07/2021;01:00:00;-87;2093023255814;;-0;82
06/07/2021;02:00:00;-87;2093023255814;;-0;89
06/07/2021;03:00:00;-54;6511627906977;;-0;34
06/07/2021;04:00:00;-48;1132075471698;;-0;64
06/07/2021;05:00:00;-45;7547169811321;;0;8
06/07/2021;06:00:00;-25;9433962264151;;0;1
06/07/2021;07:00:00;-25;3012048192771;;0;73
06/07/2021;08:00:00;-14;4329896907216;;0;101
06/07/2021;09:00:00;-12;4590163934426;;0;118
06/07/2021;10:00:00;-19;7080291970803;;0;282
06/07/2021;11:00:00;-49;5798319327731;;0;171
06/07/2021;12:00:00;-58;1932773109244;;0;59
06/07/2021;13:00:00;-53;8694992412747;;-0;99
06/07/2021;14:00:00;-33;535660091047;;-0;29
06/07/2021;15:00:00;-26;7071320182094;;0;19
06/07/2021;16:00:00;-8;49772382397572;;0;76
06/07/2021;17:00:00;-15;9332321699545;;0;75
06/07/2021;19:00:00;-14;7192716236722;;0;8
06/07/2021;20:00:00;-15;3262518968134;;0;83
06/07/2021;21:00:00;-13;50531107739;;0;85
06/07/2021;22:00:00;-5;31107738998483;;0;87
06/07/2021;23:00:00;-2;12443095599393;;0;9
07/07/2021;00:00:00;-5;21739130434783;;0;91
07/07/2021;01:00:00;-5;50724637681159;;0;99
07/07/2021;02:00:00;-8;69565217391304;;0;9
07/07/2021;03:00:00;-9;1304347826087;;0;87
07/07/2021;04:00:00;-1;19047619047619;;0;98
07/07/2021;05:00:00;-19;5075757575758;;0;106
07/07/2021;06:00:00;-18;5501066098081;;0;1
07/07/2021;07:00:00;-12;7962085308057;;0;41
07/07/2021;08:00:00;-7;72626931567329;;0;66
07/07/2021;09:00:00;-8;26271186440678;;0;176
07/07/2021;10:00:00;-36;9942196531792;;0;307
07/07/2021;11:00:00;-68;5714285714286;;-0;2
07/07/2021;12:00:00;-44;7619047619048;;-0;78
07/07/2021;13:00:00;-53;3333333333333;;-0;132
07/07/2021;14:00:00;-57;7777777777778;;-0;164
07/07/2021;15:00:00;-43;6507936507937;;-0;1
07/07/2021;16:00:00;-51;2698412698413;;-0;88
07/07/2021;17:00:00;-46;6666666666667;;-0;9
07/07/2021;19:00:00;-45;8730158730159;;-0;94
07/07/2021;20:00:00;-46;5079365079365;;-0;95
07/07/2021;21:00:00;-48;5714285714286;;-0;99
07/07/2021;22:00:00;-60;-0;;102;
07/07/2021;23:00:00;-62;6984126984127;;-0;106
08/07/2021;00:00:00;-61;7460317460317;;-0;104
08/07/2021;01:00:00;-52;833333333333;;-0;134
08/07/2021;02:00:00;-52;8925619834711;;-0;152
08/07/2021;03:00:00;-96;6911764705882;;-0;155
08/07/2021;04:00:00;-80;608828006088;;-0;199
08/07/2021;05:00:00;-89;3229166666667;;-0;228
08/07/2021;06:00:00;-93;4349355216882;;-0;249
08/07/2021;07:00:00;-74;8514851485149;;-0;267
08/07/2021;08:00:00;-93;3663366336634;;-0;125
08/07/2021;09:00:00;-81;251798561151;;-0;181
08/07/2021;10:00:00;-65;1865008880995;;-0;132
08/07/2021;11:00:00;-85;1885924563017;;-0;14
08/07/2021;12:00:00;-45;1231527093596;;-0;41
08/07/2021;13:00:00;-33;3004926108374;;0;2
08/07/2021;14:00:00;-23;6453201970443;;0;66
08/07/2021;15:00:00;-33;6945812807882;;0;42
08/07/2021;16:00:00;-28;7684729064039;;0;5
08/07/2021;17:00:00;-24;507658643326;;0;12
08/07/2021;19:00:00;-26;9230769230769;;0;14
08/07/2021;20:00:00;-29;3706293706294;;0;19
08/07/2021;21:00:00;-41;3752913752914;;0;16
08/07/2021;22:00:00;-46;6200466200466;;0;11
08/07/2021;23:00:00;-37;1794871794872;;0;9
09/07/2021;00:00:00;-37;2960372960373;;0;17
09/07/2021;01:00:00;-39;21164021164;;0;54
09/07/2021;02:00:00;-30;6878306878307;;0;84
09/07/2021;03:00:00;-54;481400437637;;0;103
09/07/2021;04:00:00;-36;3238512035011;;0;132
09/07/2021;05:00:00;-18;1372549019608;;0;134
09/07/2021;06:00:00;-43;1372549019608;;0;158
09/07/2021;07:00:00;-50;2450980392157;;0;138
09/07/2021;08:00:00;-15;9313725490196;;0;108
09/07/2021;09:00:00;-37;98039215686;;0;116
09/07/2021;10:00:00;-30;3921568627451;;-0;91
09/07/2021;11:00:00;-1;30111524163569;;-0;21
09/07/2021;12:00:00;-7;64705882352941;;0;131
09/07/2021;13:00:00;-7;80559646539028;;0;264
09/07/2021;14:00:00;-13;1075110456554;;0;222
09/07/2021;15:00:00;-6;84931506849315;;0;217
09/07/2021;16:00:00;-14;1552511415525;;0;215
09/07/2021;17:00:00;-10;806697108067;;0;208
10/07/2021;04:00:00;-10;806697108067;;0;219
11/07/2021;02:00:00;-10;806697108067;;0;225
11/07/2021;19:00:00;-6;56205420827389;;0;225
11/07/2021;20:00:00;-7;71428571428571;;0;228
11/07/2021;21:00:00;-10;0;;215;
11/07/2021;22:00:00;-23;7142857142857;;0;209
11/07/2021;23:00:00;-26;8892794376098;;0;201
12/07/2021;00:00:00;-60;682593856655;;0;196
12/07/2021;01:00:00;-74;2424242424242;;0;207
12/07/2021;02:00:00;-81;3131313131313;;0;233
12/07/2021;03:00:00;-46;969696969697;;0;224
12/07/2021;04:00:00;-91;8103448275862;;0;217
12/07/2021;05:00:00;-13;7037037037037;;0;378
12/07/2021;06:00:00;-23;3333333333333;;0;301
12/07/2021;07:00:00;-26;6666666666667;;0;117
12/07/2021;08:00:00;-11;4814814814815;;0;2
12/07/2021;09:00:00;-1;60427807486631;;0;114
12/07/2021;10:00:00;-57;7294685990338;;0;7
12/07/2021;11:00:00;-44;2028985507246;;-0;144
12/07/2021;12:00:00;-46;1352657004831;;-0;71
12/07/2021;13:00:00;-47;8260869565217;;-0;68
12/07/2021;14:00:00;-49;7584541062802;;-0;89
12/07/2021;15:00:00;-35;7487922705314;;-0;47
12/07/2021;16:00:00;-19;821256038647;;0;1
12/07/2021;17:00:00;-12;772946859903;;0;34
12/07/2021;19:00:00;-19;5979899497487;;0;38
12/07/2021;20:00:00;-9;85507246376812;;0;41
12/07/2021;21:00:00;-12;7536231884058;;0;47
12/07/2021;22:00:00;-6;3768115942029;;0;43
12/07/2021;23:00:00;-12;463768115942;;0;45
13/07/2021;00:00:00;-8;40579710144928;;0;37
13/07/2021;01:00:00;-8;45921450151057;;0;41
13/07/2021;02:00:00;-17;9282868525896;;0;32
13/07/2021;03:00:00;-32;6693227091633;;0;17
13/07/2021;04:00:00;-31;8725099601594;;0;2
13/07/2021;05:00:00;-8;36236933797909;;0;36
13/07/2021;06:00:00;-4;77707006369427;;0;32
13/07/2021;07:00:00;-6;79611650485437;;0;101
13/07/2021;08:00:00;-18;7702265372168;;0;269
13/07/2021;09:00:00;-99;2156862745098;;0;4
13/07/2021;10:00:00;-10;1503759398496;;0;27
13/07/2021;11:00:00;-12;8851540616247;;0;255
13/07/2021;12:00:00;-2;74656679151061;;0;26
13/07/2021;13:00:00;-8;11485642946317;;0;239
13/07/2021;14:00:00;-54;574282147316;;-0;14
13/07/2021;15:00:00;-45;4431960049938;;-0;78
13/07/2021;16:00:00;-63;461922596754;;-0;6
13/07/2021;17:00:00;-64;7940074906367;;-0;68
13/07/2021;19:00:00;-62;1722846441948;;-0;64
13/07/2021;20:00:00;-75;312109862672;;-0;68
13/07/2021;21:00:00;-65;43695380774;;-0;68
13/07/2021;22:00:00;-56;8039950062422;;-0;61
13/07/2021;23:00:00;-60;1747815230961;;-0;58
14/07/2021;00:00:00;-59;9250936329588;;-0;54
14/07/2021;01:00:00;-84;1860465116279;;-0;53
14/07/2021;02:00:00;-88;62015503876;;-0;72
14/07/2021;03:00:00;-81;8471337579618;;-0;83
14/07/2021;04:00:00;-75;2136752136752;;-0;81
14/07/2021;05:00:00;-32;3432343234323;;-0;79
14/07/2021;06:00:00;-16;8975069252078;;0;2
14/07/2021;07:00:00;-18;8365650969529;;0;8
14/07/2021;08:00:00;-5;85241730279898;;-0;176
14/07/2021;09:00:00;-6;54205607476636;;-0;218
14/07/2021;10:00:00;-31;1148086522463;;-0;152
14/07/2021;11:00:00;-8;88529886914378;;0;55
14/07/2021;12:00:00;-84;8142164781906;;0;4
14/07/2021;13:00:00;-41;339256865913;;0;3
14/07/2021;14:00:00;-55;5735056542811;;0;26
14/07/2021;15:00:00;-41;6801292407108;;0;35
14/07/2021;16:00:00;-64;297253634895;;0;11
14/07/2021;17:00:00;-70;7664884135472;;0;5
14/07/2021;19:00:00;-68;4491978609626;;-0;3
14/07/2021;20:00:00;-68;970149253731;;-0;2
14/07/2021;21:00:00;-86;74626865672;;-0;7
14/07/2021;22:00:00;-77;9850746268657;;-0;5
14/07/2021;23:00:00;-70;5223880597015;;-0;1
15/07/2021;00:00:00;-62;3134328358209;;0;3
15/07/2021;01:00:00;-58;955223880597;;0;
15/07/2021;02:00:00;-60;397614314115;;0;
15/07/2021;03:00:00;-30;2052785923754;;-0;14
15/07/2021;04:00:00;-33;2191780821918;;-0;19
15/07/2021;05:00:00;-2;29226361031519;;-0;12
15/07/2021;06:00:00;-15;9090909090909;;-0;31
15/07/2021;07:00:00;-59;6590909090909;;-0;106
15/07/2021;08:00:00;-72;6582278481013;;-0;173
15/07/2021;09:00:00;-74;4303797468354;;-0;88
15/07/2021;10:00:00;-41;7664670658683;;-0;213
15/07/2021;11:00:00;-88;86642599278;;-0;245
15/07/2021;12:00:00;-89;1537544696067;;-0;281
15/07/2021;13:00:00;-78;1521739130435;;-0;308
15/07/2021;14:00:00;-99;176817288802;;-0;3
15/07/2021;15:00:00;-72;7897838899804;;-0;274
15/07/2021;16:00:00;-67;2888015717092;;-0;18
15/07/2021;17:00:00;-73;1827111984283;;-0;174
15/07/2021;19:00:00;-73;7721021611002;;-0;174
15/07/2021;20:00:00;-81;139489194499;;-0;178
15/07/2021;21:00:00;-84;6473029045643;;-0;183
15/07/2021;22:00:00;-83;5138387484958;;-0;187
15/07/2021;23:00:00;-77;9448621553885;;-0;188
16/07/2021;00:00:00;-65;8629441624365;;-0;184
16/07/2021;01:00:00;-61;7333333333333;;-0;182
16/07/2021;02:00:00;-41;6837782340862;;-0;189
16/07/2021;03:00:00;-20;3753351206434;;-0;196
16/07/2021;04:00:00;-6;58823529411765;;-0;177
16/07/2021;05:00:00;-15;4394299287411;;-0;16
16/07/2021;06:00:00;-5;4140127388535;;-0;16
16/07/2021;07:00:00;-1;5015015015015;;-0;76
16/07/2021;08:00:00;-12;2222222222222;;-0;3
16/07/2021;09:00:00;-9;900900900901;;0;39
16/07/2021;10:00:00;-39;1385767790262;;0;135
16/07/2021;11:00:00;-79;7752808988764;;-0;27
16/07/2021;12:00:00;-82;158273381295;;-0;134
16/07/2021;13:00:00;-63;4532374100719;;-0;223
16/07/2021;14:00:00;-74;2446043165468;;-0;191
16/07/2021;15:00:00;-93;8129496402878;;-0;254
16/07/2021;16:00:00;-92;1545667447307;;-0;326
16/07/2021;17:00:00;-94;1451990632319;;-0;327
18/07/2021;13:00:00;-94;1451990632319;;-0;328
18/07/2021;19:00:00;-95;5275229357798;;-0;326
18/07/2021;20:00:00;-87;7788554801164;;-0;339
18/07/2021;21:00:00;-94;8593598448109;;-0;335
18/07/2021;22:00:00;-96;4112512124151;;-0;341
18/07/2021;23:00:00;-91;270611057226;;-0;338
19/07/2021;00:00:00;-83;3134684147795;;-0;341
19/07/2021;01:00:00;-85;8394160583942;;-0;345
19/07/2021;02:00:00;-83;3576642335766;;-0;347
19/07/2021;03:00:00;-72;5547445255474;;-0;349
19/07/2021;04:00:00;-72;6755218216319;;-0;356
19/07/2021;05:00:00;-92;5;;-0;37
19/07/2021;06:00:00;-63;769230769231;;-0;456
19/07/2021;07:00:00;-79;769230769231;;-0;365
19/07/2021;08:00:00;-83;1761006289308;;-0;341
19/07/2021;09:00:00;-78;4732824427481;;-0;432
19/07/2021;10:00:00;-93;7579617834395;;-0;394
19/07/2021;11:00:00;-67;8651685393258;;-0;369
19/07/2021;12:00:00;-58;876404494382;;-0;128
19/07/2021;13:00:00;-86;9662921348315;;-0;17
19/07/2021;14:00:00;-91;2359550561798;;-0;189
19/07/2021;15:00:00;-81;7977528089888;;-0;146
19/07/2021;16:00:00;-52;4719101123596;;-0;103
19/07/2021;17:00:00;-33;7457817772778;;-0;74
19/07/2021;19:00:00;-34;1957255343082;;-0;69
19/07/2021;20:00:00;-24;8071979434447;;-0;69
19/07/2021;21:00:00;-16;7095115681234;;-0;69
19/07/2021;22:00:00;-1;37844611528822;;-0;61
19/07/2021;23:00:00;-11;5288220551378;;-0;6
20/07/2021;00:00:00;-24;3107769423559;;-0;68
20/07/2021;01:00:00;-20;501253132832;;-0;68
20/07/2021;02:00:00;-14;702154626109;;-0;62
20/07/2021;03:00:00;-7;47782002534854;;-0;5
20/07/2021;04:00:00;-23;7008871989861;;-0;54
20/07/2021;05:00:00;-15;7199471598415;;-0;29
20/07/2021;06:00:00;-26;4200792602378;;-0;13
20/07/2021;07:00:00;-23;9808153477218;;0;4
20/07/2021;08:00:00;-55;943396226415;;0;133
20/07/2021;09:00:00;-69;140625;;0;5
20/07/2021;10:00:00;-45;9882583170254;;-0;73
20/07/2021;11:00:00;-6;43478260869565;;0;54
20/07/2021;12:00:00;-1;32450331125828;;0;106
20/07/2021;13:00:00;-0;657174151150055;;0;182
20/07/2021;14:00:00;-9;30996714129244;;0;129
20/07/2021;15:00:00;-6;9390609390609;;0;156
20/07/2021;16:00:00;-23;8946378174976;;0;15
20/07/2021;17:00:00;-20;9783631232361;;0;111
20/07/2021;19:00:00;-17;6857949200376;;0;107
20/07/2021;20:00:00;-14;5813734713076;;0;107
20/07/2021;21:00:00;-16;8391345249294;;0;111
20/07/2021;22:00:00;-20;6020696142992;;0;112
20/07/2021;23:00:00;-32;7375352775165;;0;101
21/07/2021;00:00:00;-31;1382878645343;;0;89
21/07/2021;01:00:00;-39;9577167019027;;0;94
21/07/2021;02:00:00;-54;2757417102967;;0;1
21/07/2021;03:00:00;-53;6269430051813;;0;111
21/07/2021;04:00:00;-54;9222797927461;;0;113
21/07/2021;05:00:00;-43;5233160621762;;0;122
21/07/2021;06:00:00;-47;4093264248705;;0;126
21/07/2021;07:00:00;-46;7084639498433;;0;304
21/07/2021;08:00:00;-86;4102564102564;;0;24
21/07/2021;09:00:00;-62;5641025641026;;0;135
21/07/2021;10:00:00;-10;0;;14;
21/07/2021;11:00:00;-4;2713567839196;;0;201
21/07/2021;12:00:00;-4;46808510638298;;0;226
21/07/2021;13:00:00;-35;1063829787234;;0;211
21/07/2021;14:00:00;-8;8659793814433;;0;257
21/07/2021;15:00:00;-1;44329896907216;;0;261
21/07/2021;16:00:00;-3;50076103500761;;0;313
21/07/2021;17:00:00;-0;72992700729927;;0;332
21/07/2021;19:00:00;-3;21167883211679;;0;337
21/07/2021;20:00:00;-5;7042253521127;;0;353
21/07/2021;21:00:00;-5;2112676056338;;0;357
21/07/2021;22:00:00;-3;6666666666667;;0;361
21/07/2021;23:00:00;-6;4395604395604;;0;362
22/07/2021;00:00:00;-8;38414634146342;;0;354
22/07/2021;01:00:00;-11;3026819923372;;0;358
22/07/2021;02:00:00;-12;603305785124;;0;349
22/07/2021;03:00:00;-0;954198473282443;;0;358
22/07/2021;04:00:00;-7;10571923743501;;0;373
22/07/2021;05:00:00;-25;7206208425721;;0;402
22/07/2021;06:00:00;-30;8068459657702;;0;416
22/07/2021;07:00:00;-42;3076923076923;;0;356
22/07/2021;08:00:00;-56;1904761904762;;0;335
22/07/2021;09:00:00;-84;5360824742268;;0;235
22/07/2021;10:00:00;-25;5725190839695;;0;338
22/07/2021;11:00:00;-14;3617021276596;;0;436
22/07/2021;12:00:00;-19;1489361702128;;0;377
22/07/2021;13:00:00;-36;7021276595745;;0;191
22/07/2021;14:00:00;-18;6170212765957;;0;195
22/07/2021;15:00:00;-3;59897172236504;;0;228
22/07/2021;16:00:00;-0;985221674876847;;0;23
22/07/2021;17:00:00;-3;74592833876221;;0;264
22/07/2021;19:00:00;-5;14469453376206;;0;266
22/07/2021;20:00:00;-8;52090032154341;;0;264
22/07/2021;21:00:00;-3;85756676557863;;0;267
22/07/2021;22:00:00;-10;890207715134;;0;269
22/07/2021;23:00:00;-15;8753709198813;;0;263
23/07/2021;00:00:00;-14;6884272997033;;0;26
23/07/2021;01:00:00;-16;8081494057725;;0;254
23/07/2021;02:00:00;-17;3174872665535;;0;26
23/07/2021;03:00:00;-10;5263157894737;;0;267
23/07/2021;04:00:00;-5;14541387024609;;0;27
23/07/2021;05:00:00;-10;6235565819861;;0;284
23/07/2021;06:00:00;-9;64705882352941;;0;297
23/07/2021;07:00:00;-16;0;;272;
23/07/2021;08:00:00;-63;2352941176471;;0;165
23/07/2021;09:00:00;-83;8235294117647;;0;164
23/07/2021;10:00:00;-47;6923076923077;;0;127
23/07/2021;11:00:00;-4;95626822157434;;0;207
23/07/2021;12:00:00;-7;69230769230769;;0;29
23/07/2021;13:00:00;-1;16472545757072;;0;323
23/07/2021;14:00:00;-9;19220055710306;;0;336
23/07/2021;15:00:00;-7;23226703755216;;0;332
23/07/2021;16:00:00;-10;1092896174863;;0;266
23/07/2021;17:00:00;-14;207650273224;;0;252
25/07/2021;16:00:00;-14;207650273224;;0;252
25/07/2021;19:00:00;-4;6448087431694;;0;264
25/07/2021;20:00:00;-2;47395833333333;;0;269
25/07/2021;21:00:00;-15;4947916666667;;0;262
25/07/2021;22:00:00;-18;8802083333333;;0;25
25/07/2021;23:00:00;-21;484375;;0;245
26/07/2021;00:00:00;-26;5700483091787;;0;246
26/07/2021;01:00:00;-35;7758620689655;;0;233
26/07/2021;02:00:00;-64;4444444444444;;0;226
26/07/2021;03:00:00;-45;7547169811321;;0;236
26/07/2021;04:00:00;-86;3207547169811;;0;246
26/07/2021;05:00:00;-71;7142857142857;;0;233
26/07/2021;06:00:00;-50;0;;363;
26/07/2021;07:00:00;-73;1428571428571;;0;303
26/07/2021;08:00:00;-48;8571428571429;;0;161
26/07/2021;09:00:00;-70;5714285714286;;0;8
26/07/2021;10:00:00;-28;5294117647059;;-0;55
26/07/2021;11:00:00;-36;36036036036;;0;77
26/07/2021;12:00:00;-1;93905817174515;;0;132
26/07/2021;13:00:00;-38;8451443569554;;0;139
26/07/2021;14:00:00;-30;1837270341207;;0;127
26/07/2021;15:00:00;-16;2729658792651;;0;107
26/07/2021;16:00:00;-17;5853018372703;;0;102
26/07/2021;17:00:00;-9;9737532808399;;0;119
26/07/2021;19:00:00;-14;4356955380577;;0;132
26/07/2021;20:00:00;-23;2;;0;132
26/07/2021;21:00:00;-30;4;;0;129
26/07/2021;22:00:00;-34;6666666666667;;0;124
26/07/2021;23:00:00;-32;2666666666667;;0;128
27/07/2021;00:00:00;-37;6;;0;119
27/07/2021;01:00:00;-60;3864734299517;;0;123
27/07/2021;02:00:00;-68;1592039800995;;0;147
27/07/2021;03:00:00;-69;1542288557214;;0;142
27/07/2021;04:00:00;-66;4495114006515;;0;11
27/07/2021;05:00:00;-62;8664495114007;;0;109
27/07/2021;06:00:00;-39;413680781759;;0;12
27/07/2021;07:00:00;-24;7557003257329;;0;166
27/07/2021;08:00:00;-17;6100628930818;;0;47
27/07/2021;09:00:00;-12;8930817610063;;0;31
27/07/2021;10:00:00;-93;6675461741425;;-0;206
27/07/2021;11:00:00;-89;5005096839959;;-0;467
27/07/2021;12:00:00;-87;7094972067039;;-0;535
27/07/2021;13:00:00;-94;5925361766946;;-0;585
27/07/2021;14:00:00;-90;3428971308607;;-0;594
27/07/2021;15:00:00;-59;2722183344996;;-0;473
27/07/2021;16:00:00;-50;7347795661302;;-0;364
27/07/2021;17:00:00;-69;692792162351;;-0;348
27/07/2021;19:00:00;-59;7620713785864;;-0;347
27/07/2021;20:00:00;-58;9923023093072;;-0;343
27/07/2021;21:00:00;-52;4142757172848;;-0;336
27/07/2021;22:00:00;-55;5633310006998;;-0;329
27/07/2021;23:00:00;-52;5831564048125;;-0;329
28/07/2021;00:00:00;-57;2557471264368;;-0;329
28/07/2021;01:00:00;-53;9947322212467;;-0;323
28/07/2021;02:00:00;-13;8817480719794;;-0;323
28/07/2021;03:00:00;-21;8508997429306;;-0;321
28/07/2021;04:00:00;-17;7377892030848;;-0;325
28/07/2021;05:00:00;-1;17955439056356;;-0;323
28/07/2021;06:00:00;-8;94160583941606;;-0;318
28/07/2021;07:00:00;-18;978102189781;;-0;273
28/07/2021;08:00:00;-8;81801125703565;;-0;97
28/07/2021;09:00:00;-12;5;;0;75
28/07/2021;10:00:00;-33;5271317829457;;0;47
28/07/2021;11:00:00;-19;8620689655172;;0;239
28/07/2021;12:00:00;-35;448275862069;;0;152
28/07/2021;13:00:00;-42;3448275862069;;0;45
28/07/2021;14:00:00;-56;551724137931;;-0;4
28/07/2021;15:00:00;-36;1379310344828;;0;5
28/07/2021;16:00:00;-38;57803468208;;0;48
28/07/2021;17:00:00;-51;878612716763;;0;25
28/07/2021;19:00:00;-50;4335260115607;;0;18
28/07/2021;20:00:00;-49;4219653179191;;0;23
28/07/2021;21:00:00;-47;3988439306358;;0;23
28/07/2021;22:00:00;-71;9653179190751;;0;22
28/07/2021;23:00:00;-65;28901734104;;0;18
29/07/2021;00:00:00;-63;4393063583815;;0;16
29/07/2021;01:00:00;-67;9214402618658;;0;18
29/07/2021;02:00:00;-54;3985637342908;;0;8
29/07/2021;03:00:00;-33;3333333333333;;0;7
29/07/2021;04:00:00;-25;5765199161426;;0;28
29/07/2021;05:00:00;-36;2683438155136;;0;18
29/07/2021;06:00:00;-36;9393139841689;;0;5
29/07/2021;07:00:00;-60;7476635514019;;0;101
29/07/2021;08:00:00;-35;202492211838;;-0;4
29/07/2021;09:00:00;-39;5638629283489;;-0;25
29/07/2021;10:00:00;-18;7037037037037;;0;97
29/07/2021;11:00:00;-6;81399631675875;;0;207
29/07/2021;12:00:00;-23;6889692585895;;0;258
29/07/2021;13:00:00;-24;4444444444444;;0;183
29/07/2021;14:00:00;-16;1616161616162;;0;205
29/07/2021;15:00:00;-24;4444444444444;;0;177
29/07/2021;16:00:00;-38;3838383838384;;0;112
29/07/2021;17:00:00;-97;3463687150838;;0;46
29/07/2021;19:00:00;-88;5088919288646;;0;43
29/07/2021;20:00:00;-96;54114994363;;0;34
29/07/2021;21:00:00;-93;9163498098859;;0;9
29/07/2021;22:00:00;-93;6311787072243;;0;3
29/07/2021;23:00:00;-88;1178707224335;;0;5
30/07/2021;00:00:00;-91;5399239543726;;-0;3
30/07/2021;01:00:00;-91;4448669201521;;-0;18
30/07/2021;02:00:00;-95;9670027497709;;-0;26
30/07/2021;03:00:00;-90;5695611577965;;-0;21
30/07/2021;04:00:00;-87;8468899521531;;-0;1
30/07/2021;05:00:00;-76;4023210831721;;0;1
30/07/2021;06:00:00;-80;3480040941658;;-0;11
30/07/2021;07:00:00;-61;7428267800213;;-0;89
30/07/2021;08:00:00;-52;874751491054;;-0;164
30/07/2021;09:00:00;-45;2328159645233;;-0;256
30/07/2021;10:00:00;-3;52733686067019;;-0;78
30/07/2021;11:00:00;-29;37037037037;;0;54
30/07/2021;12:00:00;-26;8148148148148;;0;6
30/07/2021;13:00:00;-2;22222222222222;;0;104
30/07/2021;14:00:00;-9;18518518518519;;0;184
30/07/2021;15:00:00;-15;4074074074074;;0;144
30/07/2021;16:00:00;-14;3987341772152;;0;152
30/07/2021;17:00:00;-8;65384615384615;;0;185
01/08/2021;16:00:00;-9;39130434782609;;0;192
01/08/2021;19:00:00;-2;30414746543779;;0;197
01/08/2021;20:00:00;-5;89123867069486;;0;202
01/08/2021;21:00:00;-1;430416068867;;0;203
01/08/2021;22:00:00;-7;41258741258741;;0;224
01/08/2021;23:00:00;-1;9047619047619;;0;219
02/08/2021;00:00:00;-6;0;;225;
02/08/2021;01:00:00;-5;0;;217;
02/08/2021;02:00:00;-9;49367088607595;;0;22
02/08/2021;03:00:00;-7;8333333333333;;0;215
02/08/2021;04:00:00;-13;6015325670498;;0;221
